        3.8600000000          2.3800000000  1  1  0          0.0000000000
        3.9000000000          2.3800000000  1  1  0          0.0000000000
        3.9400000000          2.3800000000  1  1  0          0.0000000000
        3.9800000000          2.3800000000  1  1  0          0.0000000000
        4.0200000000          2.3800000000  1  1  0          0.0000000000
        4.0600000000          2.3800000000  1  1  0          0.0000000000
        4.1000000000          2.3800000000  1  1  0          0.0000000000
        4.1400000000          2.3800000000  1  1  0          0.0000000000
        4.1800000000          2.3800000000  1  1  0          0.0000000000
        4.2200000000          2.3800000000  1  1  0          0.0000000000
        4.2600000000          2.3800000000  1  1  0          0.0000000000
        4.3000000000          2.3800000000  1  1  0          0.0000000000
        4.3400000000          2.3800000000  1  1  0          0.0000000000
        4.3800000000          2.3800000000  1  1  0          0.0000000000
        4.4200000000          2.3800000000  1  1  0          0.0000000000
        4.4600000000          2.3800000000  1  1  0          0.0000000000
        4.5000000000          2.3800000000  1  1  0          0.0000000000
        4.5400000000          2.3800000000  1  1  0          0.0000000000
        4.5800000000          2.3800000000  1  1  0          0.0000000000
        4.6200000000          2.3800000000  1  1  0          0.0000000000
        4.6600000000          2.3800000000  1  1  0          0.0000000000
        4.7000000000          2.3800000000  1  1  0          0.0000000000
        4.7400000000          2.3800000000  1  1  0          0.0000000000
        4.7800000000          2.3800000000  1  1  0          0.0000000000
        4.8200000000          2.3800000000  1  1  0          0.0000000000
        4.8600000000          2.3800000000  6  2  450          0.0021333333
        4.9000000000          2.3800000000  6  2  467          0.0021333333
        4.9400000000          2.3800000000  6  2  468          0.0033333333
        4.9800000000          2.3800000000  6  2  468          0.0033333333
        5.0200000000          2.3800000000  6  2  468          0.0033333333
        5.0600000000          2.3800000000  6  2  468          0.0033333333
        5.1000000000          2.3800000000  6  2  468          0.0033333333
        5.1400000000          2.3800000000  1  1  0          0.0000000000
        5.1800000000          2.3800000000  1  1  0          0.0000000000
        5.2200000000          2.3800000000  1  1  0          0.0000000000
        5.2600000000          2.3800000000  1  1  0          0.0000000000
        5.3000000000          2.3800000000  1  1  0          0.0000000000
        5.3400000000          2.3800000000  1  1  0          0.0000000000
        5.3800000000          2.3800000000  1  1  0          0.0000000000
        5.4200000000          2.3800000000  1  1  0          0.0000000000
        5.4600000000          2.3800000000  1  1  0          0.0000000000
        5.5000000000          2.3800000000  3  2  469          0.0048000000
        5.5400000000          2.3800000000  3  2  469          0.0048000000
        5.5800000000          2.3800000000  3  2  469          0.0048000000
        5.6200000000          2.3800000000  3  2  469          0.0048000000
        5.6600000000          2.3800000000  3  2  469          0.0048000000
        5.7000000000          2.3800000000  3  2  469          0.0048000000
        5.7400000000          2.3800000000  1  1  0          0.0000000000
        5.7800000000          2.3800000000  1  1  0          0.0000000000
        5.8200000000          2.3800000000  1  1  0          0.0000000000
        5.8600000000          2.3800000000  1  1  0          0.0000000000
        5.9000000000          2.3800000000  1  1  0          0.0000000000
        5.9400000000          2.3800000000  1  1  0          0.0000000000
        5.9800000000          2.3800000000  1  1  0          0.0000000000
        6.0200000000          2.3800000000  1  1  0          0.0000000000
        6.0600000000          2.3800000000  1  1  0          0.0000000000
        6.1000000000          2.3800000000  1  1  0          0.0000000000
        6.1400000000          2.3800000000  1  1  0          0.0000000000
        6.1800000000          2.3800000000  1  1  0          0.0000000000
        6.2200000000          2.3800000000  1  1  0          0.0000000000
        6.2600000000          2.3800000000  1  1  0          0.0000000000
        6.3000000000          2.3800000000  1  1  0          0.0000000000
        6.3400000000          2.3800000000  1  1  0          0.0000000000
        6.3800000000          2.3800000000  1  1  0          0.0000000000
        6.4200000000          2.3800000000  1  1  0          0.0000000000
        6.4600000000          2.3800000000  1  1  0          0.0000000000
        6.5000000000          2.3800000000  1  1  0          0.0000000000
        6.5400000000          2.3800000000  1  1  0          0.0000000000
        6.5800000000          2.3800000000  1  1  0          0.0000000000
        6.6200000000          2.3800000000  1  1  0          0.0000000000
        6.6600000000          2.3800000000  1  1  0          0.0000000000
        6.7000000000          2.3800000000  1  1  0          0.0000000000
        6.7400000000          2.3800000000  1  1  0          0.0000000000
        6.7800000000          2.3800000000  1  1  0          0.0000000000
        6.8200000000          2.3800000000  1  1  0          0.0000000000
        6.8600000000          2.3800000000  1  1  0          0.0000000000
        6.9000000000          2.3800000000  1  1  0          0.0000000000
        6.9400000000          2.3800000000  1  1  0          0.0000000000
        6.9800000000          2.3800000000  1  1  0          0.0000000000
        7.0200000000          2.3800000000  1  1  0          0.0000000000
        7.0600000000          2.3800000000  1  1  0          0.0000000000
        7.1000000000          2.3800000000  1  1  0          0.0000000000
        7.1400000000          2.3800000000  1  1  0          0.0000000000
        7.1800000000          2.3800000000  1  1  0          0.0000000000
        7.2200000000          2.3800000000  1  1  0          0.0000000000
        7.2600000000          2.3800000000  1  1  0          0.0000000000
        7.3000000000          2.3800000000  1  1  0          0.0000000000
        7.3400000000          2.3800000000  1  1  0          0.0000000000
        7.3800000000          2.3800000000  1  1  0          0.0000000000
        7.4200000000          2.3800000000  1  1  0          0.0000000000
        7.4600000000          2.3800000000  1  1  0          0.0000000000
        7.5000000000          2.3800000000  1  1  0          0.0000000000
        7.5400000000          2.3800000000  1  1  0          0.0000000000
        7.5800000000          2.3800000000  1  1  0          0.0000000000
        7.6200000000          2.3800000000  1  1  0          0.0000000000
        7.6600000000          2.3800000000  1  1  0          0.0000000000
        7.7000000000          2.3800000000  1  1  0          0.0000000000
        7.7400000000          2.3800000000  1  1  0          0.0000000000
        7.7800000000          2.3800000000  1  1  0          0.0000000000
        7.8200000000          2.3800000000  1  1  0          0.0000000000
        7.8600000000          2.3800000000  1  1  0          0.0000000000
        7.9000000000          2.3800000000  1  1  0          0.0000000000
        7.9400000000          2.3800000000  1  1  0          0.0000000000
        7.9800000000          2.3800000000  1  1  0          0.0000000000
        8.0200000000          2.3800000000  1  1  0          0.0000000000
        8.0600000000          2.3800000000  1  1  0          0.0000000000
        8.1000000000          2.3800000000  1  1  0          0.0000000000
        8.1400000000          2.3800000000  1  1  0          0.0000000000
        8.1800000000          2.3800000000  1  1  0          0.0000000000
        8.2200000000          2.3800000000  1  1  0          0.0000000000
        8.2600000000          2.3800000000  1  1  0          0.0000000000
        8.3000000000          2.3800000000  1  1  0          0.0000000000
        8.3400000000          2.3800000000  1  1  0          0.0000000000
        8.3800000000          2.3800000000  1  1  0          0.0000000000
        8.4200000000          2.3800000000  1  1  0          0.0000000000
        8.4600000000          2.3800000000  1  1  0          0.0000000000
        8.5000000000          2.3800000000  1  1  0          0.0000000000
        8.5400000000          2.3800000000  1  1  0          0.0000000000
        8.5800000000          2.3800000000  1  1  0          0.0000000000
        8.6200000000          2.3800000000  1  1  0          0.0000000000
        8.6600000000          2.3800000000  1  1  0          0.0000000000
        8.7000000000          2.3800000000  4  2  470          0.0021333333
        8.7400000000          2.3800000000  4  2  470          0.0021333333
        8.7800000000          2.3800000000  4  2  470          0.0021333333
        8.8200000000          2.3800000000  4  2  470          0.0021333333
        8.8600000000          2.3800000000  1  1  0          0.0000000000
        8.9000000000          2.3800000000  1  1  0          0.0000000000
        8.9400000000          2.3800000000  1  1  0          0.0000000000
        8.9800000000          2.3800000000  1  1  0          0.0000000000
        9.0200000000          2.3800000000  1  1  0          0.0000000000
        9.0600000000          2.3800000000  1  1  0          0.0000000000
        9.1000000000          2.3800000000  1  1  0          0.0000000000
        9.1400000000          2.3800000000  1  1  0          0.0000000000
        9.1800000000          2.3800000000  1  1  0          0.0000000000
        9.2200000000          2.3800000000  1  1  0          0.0000000000
        9.2600000000          2.3800000000  1  1  0          0.0000000000
        9.3000000000          2.3800000000  1  1  0          0.0000000000
        9.3400000000          2.3800000000  1  1  0          0.0000000000
        9.3800000000          2.3800000000  1  1  0          0.0000000000
        9.4200000000          2.3800000000  1  1  0          0.0000000000
        9.4600000000          2.3800000000  1  1  0          0.0000000000
        9.5000000000          2.3800000000  1  1  0          0.0000000000
        9.5400000000          2.3800000000  1  1  0          0.0000000000
        9.5800000000          2.3800000000  1  1  0          0.0000000000
        9.6200000000          2.3800000000  1  1  0          0.0000000000
        9.6600000000          2.3800000000  4  2  471          0.0021333333
        9.7000000000          2.3800000000  4  2  471          0.0021333333
        9.7400000000          2.3800000000  4  2  471          0.0021333333
        9.7800000000          2.3800000000  4  2  471          0.0021333333
        9.8200000000          2.3800000000  1  1  0          0.0000000000
        9.8600000000          2.3800000000  1  1  0          0.0000000000
        9.9000000000          2.3800000000  1  1  0          0.0000000000
        9.9400000000          2.3800000000  1  1  0          0.0000000000
        9.9800000000          2.3800000000  1  1  0          0.0000000000
        0.0200000000          2.4200000000  1  1  0          0.0000000000
        0.0600000000          2.4200000000  1  1  0          0.0000000000
        0.1000000000          2.4200000000  1  1  0          0.0000000000
        0.1400000000          2.4200000000  1  1  0          0.0000000000
        0.1800000000          2.4200000000  1  1  0          0.0000000000
        0.2200000000          2.4200000000  1  1  0          0.0000000000
        0.2600000000          2.4200000000  1  1  0          0.0000000000
        0.3000000000          2.4200000000  1  1  0          0.0000000000
        0.3400000000          2.4200000000  1  1  0          0.0000000000
        0.3800000000          2.4200000000  1  1  0          0.0000000000
        0.4200000000          2.4200000000  1  1  0          0.0000000000
        0.4600000000          2.4200000000  1  1  0          0.0000000000
        0.5000000000          2.4200000000  1  1  0          0.0000000000
        0.5400000000          2.4200000000  1  1  0          0.0000000000
        0.5800000000          2.4200000000  1  1  0          0.0000000000
        0.6200000000          2.4200000000  1  1  0          0.0000000000
        0.6600000000          2.4200000000  1  1  0          0.0000000000
        0.7000000000          2.4200000000  1  1  0          0.0000000000
        0.7400000000          2.4200000000  1  1  0          0.0000000000
        0.7800000000          2.4200000000  1  1  0          0.0000000000
        0.8200000000          2.4200000000  1  1  0          0.0000000000
        0.8600000000          2.4200000000  1  1  0          0.0000000000
        0.9000000000          2.4200000000  1  1  0          0.0000000000
        0.9400000000          2.4200000000  1  1  0          0.0000000000
        0.9800000000          2.4200000000  1  1  0          0.0000000000
        1.0200000000          2.4200000000  1  1  0          0.0000000000
        1.0600000000          2.4200000000  1  1  0          0.0000000000
        1.1000000000          2.4200000000  1  1  0          0.0000000000
        1.1400000000          2.4200000000  1  1  0          0.0000000000
        1.1800000000          2.4200000000  1  1  0          0.0000000000
        1.2200000000          2.4200000000  1  1  0          0.0000000000
        1.2600000000          2.4200000000  1  1  0          0.0000000000
        1.3000000000          2.4200000000  1  1  0          0.0000000000
        1.3400000000          2.4200000000  1  1  0          0.0000000000
        1.3800000000          2.4200000000  1  1  0          0.0000000000
        1.4200000000          2.4200000000  1  1  0          0.0000000000
        1.4600000000          2.4200000000  1  1  0          0.0000000000
        1.5000000000          2.4200000000  3  2  448          0.0033333333
        1.5400000000          2.4200000000  3  2  465          0.0033333333
        1.5800000000          2.4200000000  3  2  472          0.0033333333
        1.6200000000          2.4200000000  3  2  472          0.0033333333
        1.6600000000          2.4200000000  3  2  472          0.0033333333
        1.7000000000          2.4200000000  3  2  472          0.0033333333
        1.7400000000          2.4200000000  3  2  472          0.0033333333
        1.7800000000          2.4200000000  1  1  0          0.0000000000
        1.8200000000          2.4200000000  1  1  0          0.0000000000
        1.8600000000          2.4200000000  1  1  0          0.0000000000
        1.9000000000          2.4200000000  1  1  0          0.0000000000
        1.9400000000          2.4200000000  1  1  0          0.0000000000
        1.9800000000          2.4200000000  1  1  0          0.0000000000
        2.0200000000          2.4200000000  1  1  0          0.0000000000
        2.0600000000          2.4200000000  1  1  0          0.0000000000
        2.1000000000          2.4200000000  1  1  0          0.0000000000
        2.1400000000          2.4200000000  1  1  0          0.0000000000
        2.1800000000          2.4200000000  1  1  0          0.0000000000
        2.2200000000          2.4200000000  1  1  0          0.0000000000
        2.2600000000          2.4200000000  1  1  0          0.0000000000
        2.3000000000          2.4200000000  1  1  0          0.0000000000
        2.3400000000          2.4200000000  1  1  0          0.0000000000
        2.3800000000          2.4200000000  1  1  0          0.0000000000
        2.4200000000          2.4200000000  1  1  0          0.0000000000
        2.4600000000          2.4200000000  1  1  0          0.0000000000
        2.5000000000          2.4200000000  1  1  0          0.0000000000
        2.5400000000          2.4200000000  1  1  0          0.0000000000
        2.5800000000          2.4200000000  1  1  0          0.0000000000
        2.6200000000          2.4200000000  1  1  0          0.0000000000
        2.6600000000          2.4200000000  1  1  0          0.0000000000
        2.7000000000          2.4200000000  1  1  0          0.0000000000
        2.7400000000          2.4200000000  1  1  0          0.0000000000
        2.7800000000          2.4200000000  1  1  0          0.0000000000
        2.8200000000          2.4200000000  1  1  0          0.0000000000
        2.8600000000          2.4200000000  1  1  0          0.0000000000
        2.9000000000          2.4200000000  1  1  0          0.0000000000
        2.9400000000          2.4200000000  1  1  0          0.0000000000
        2.9800000000          2.4200000000  1  1  0          0.0000000000
        3.0200000000          2.4200000000  1  1  0          0.0000000000
        3.0600000000          2.4200000000  1  1  0          0.0000000000
        3.1000000000          2.4200000000  1  1  0          0.0000000000
        3.1400000000          2.4200000000  1  1  0          0.0000000000
        3.1800000000          2.4200000000  1  1  0          0.0000000000
        3.2200000000          2.4200000000  1  1  0          0.0000000000
        3.2600000000          2.4200000000  1  1  0          0.0000000000
        3.3000000000          2.4200000000  1  1  0          0.0000000000
        3.3400000000          2.4200000000  1  1  0          0.0000000000
        3.3800000000          2.4200000000  1  1  0          0.0000000000
        3.4200000000          2.4200000000  1  1  0          0.0000000000
        3.4600000000          2.4200000000  1  1  0          0.0000000000
        3.5000000000          2.4200000000  1  1  0          0.0000000000
        3.5400000000          2.4200000000  1  1  0          0.0000000000
        3.5800000000          2.4200000000  1  1  0          0.0000000000
        3.6200000000          2.4200000000  1  1  0          0.0000000000
        3.6600000000          2.4200000000  1  1  0          0.0000000000
        3.7000000000          2.4200000000  1  1  0          0.0000000000
        3.7400000000          2.4200000000  1  1  0          0.0000000000
        3.7800000000          2.4200000000  1  1  0          0.0000000000
        3.8200000000          2.4200000000  1  1  0          0.0000000000
        3.8600000000          2.4200000000  1  1  0          0.0000000000
        3.9000000000          2.4200000000  1  1  0          0.0000000000
        3.9400000000          2.4200000000  1  1  0          0.0000000000
        3.9800000000          2.4200000000  1  1  0          0.0000000000
        4.0200000000          2.4200000000  1  1  0          0.0000000000
        4.0600000000          2.4200000000  1  1  0          0.0000000000
        4.1000000000          2.4200000000  1  1  0          0.0000000000
        4.1400000000          2.4200000000  1  1  0          0.0000000000
        4.1800000000          2.4200000000  1  1  0          0.0000000000
        4.2200000000          2.4200000000  1  1  0          0.0000000000
        4.2600000000          2.4200000000  1  1  0          0.0000000000
        4.3000000000          2.4200000000  1  1  0          0.0000000000
        4.3400000000          2.4200000000  1  1  0          0.0000000000
        4.3800000000          2.4200000000  1  1  0          0.0000000000
        4.4200000000          2.4200000000  1  1  0          0.0000000000
        4.4600000000          2.4200000000  1  1  0          0.0000000000
        4.5000000000          2.4200000000  1  1  0          0.0000000000
        4.5400000000          2.4200000000  1  1  0          0.0000000000
        4.5800000000          2.4200000000  1  1  0          0.0000000000
        4.6200000000          2.4200000000  1  1  0          0.0000000000
        4.6600000000          2.4200000000  1  1  0          0.0000000000
        4.7000000000          2.4200000000  1  1  0          0.0000000000
        4.7400000000          2.4200000000  1  1  0          0.0000000000
        4.7800000000          2.4200000000  1  1  0          0.0000000000
        4.8200000000          2.4200000000  1  1  0          0.0000000000
        4.8600000000          2.4200000000  1  1  0          0.0000000000
        4.9000000000          2.4200000000  6  2  467          0.0021333333
        4.9400000000          2.4200000000  6  2  473          0.0033333333
        4.9800000000          2.4200000000  6  2  473          0.0033333333
        5.0200000000          2.4200000000  6  2  473          0.0033333333
        5.0600000000          2.4200000000  6  2  473          0.0033333333
        5.1000000000          2.4200000000  6  2  473          0.0033333333
        5.1400000000          2.4200000000  1  1  0          0.0000000000
        5.1800000000          2.4200000000  1  1  0          0.0000000000
        5.2200000000          2.4200000000  1  1  0          0.0000000000
        5.2600000000          2.4200000000  1  1  0          0.0000000000
        5.3000000000          2.4200000000  1  1  0          0.0000000000
        5.3400000000          2.4200000000  1  1  0          0.0000000000
        5.3800000000          2.4200000000  1  1  0          0.0000000000
        5.4200000000          2.4200000000  1  1  0          0.0000000000
        5.4600000000          2.4200000000  3  2  474          0.0065333333
        5.5000000000          2.4200000000  3  2  474          0.0065333333
        5.5400000000          2.4200000000  3  2  474          0.0065333333
        5.5800000000          2.4200000000  3  2  474          0.0065333333
        5.6200000000          2.4200000000  3  2  474          0.0065333333
        5.6600000000          2.4200000000  3  2  474          0.0065333333
        5.7000000000          2.4200000000  3  2  474          0.0065333333
        5.7400000000          2.4200000000  1  1  0          0.0000000000
        5.7800000000          2.4200000000  1  1  0          0.0000000000
        5.8200000000          2.4200000000  1  1  0          0.0000000000
        5.8600000000          2.4200000000  1  1  0          0.0000000000
        5.9000000000          2.4200000000  1  1  0          0.0000000000
        5.9400000000          2.4200000000  1  1  0          0.0000000000
        5.9800000000          2.4200000000  1  1  0          0.0000000000
        6.0200000000          2.4200000000  1  1  0          0.0000000000
        6.0600000000          2.4200000000  1  1  0          0.0000000000
        6.1000000000          2.4200000000  1  1  0          0.0000000000
        6.1400000000          2.4200000000  1  1  0          0.0000000000
        6.1800000000          2.4200000000  1  1  0          0.0000000000
        6.2200000000          2.4200000000  1  1  0          0.0000000000
        6.2600000000          2.4200000000  1  1  0          0.0000000000
        6.3000000000          2.4200000000  1  1  0          0.0000000000
        6.3400000000          2.4200000000  1  1  0          0.0000000000
        6.3800000000          2.4200000000  1  1  0          0.0000000000
        6.4200000000          2.4200000000  1  1  0          0.0000000000
        6.4600000000          2.4200000000  1  1  0          0.0000000000
        6.5000000000          2.4200000000  1  1  0          0.0000000000
        6.5400000000          2.4200000000  1  1  0          0.0000000000
        6.5800000000          2.4200000000  1  1  0          0.0000000000
        6.6200000000          2.4200000000  1  1  0          0.0000000000
        6.6600000000          2.4200000000  1  1  0          0.0000000000
        6.7000000000          2.4200000000  1  1  0          0.0000000000
        6.7400000000          2.4200000000  1  1  0          0.0000000000
        6.7800000000          2.4200000000  1  1  0          0.0000000000
        6.8200000000          2.4200000000  1  1  0          0.0000000000
        6.8600000000          2.4200000000  1  1  0          0.0000000000
        6.9000000000          2.4200000000  1  1  0          0.0000000000
        6.9400000000          2.4200000000  1  1  0          0.0000000000
        6.9800000000          2.4200000000  1  1  0          0.0000000000
        7.0200000000          2.4200000000  1  1  0          0.0000000000
        7.0600000000          2.4200000000  1  1  0          0.0000000000
        7.1000000000          2.4200000000  1  1  0          0.0000000000
        7.1400000000          2.4200000000  1  1  0          0.0000000000
        7.1800000000          2.4200000000  1  1  0          0.0000000000
        7.2200000000          2.4200000000  1  1  0          0.0000000000
        7.2600000000          2.4200000000  1  1  0          0.0000000000
        7.3000000000          2.4200000000  1  1  0          0.0000000000
        7.3400000000          2.4200000000  1  1  0          0.0000000000
        7.3800000000          2.4200000000  1  1  0          0.0000000000
        7.4200000000          2.4200000000  1  1  0          0.0000000000
        7.4600000000          2.4200000000  1  1  0          0.0000000000
        7.5000000000          2.4200000000  1  1  0          0.0000000000
        7.5400000000          2.4200000000  1  1  0          0.0000000000
        7.5800000000          2.4200000000  1  1  0          0.0000000000
        7.6200000000          2.4200000000  1  1  0          0.0000000000
        7.6600000000          2.4200000000  1  1  0          0.0000000000
        7.7000000000          2.4200000000  1  1  0          0.0000000000
        7.7400000000          2.4200000000  1  1  0          0.0000000000
        7.7800000000          2.4200000000  1  1  0          0.0000000000
        7.8200000000          2.4200000000  1  1  0          0.0000000000
        7.8600000000          2.4200000000  1  1  0          0.0000000000
        7.9000000000          2.4200000000  1  1  0          0.0000000000
        7.9400000000          2.4200000000  1  1  0          0.0000000000
        7.9800000000          2.4200000000  1  1  0          0.0000000000
        8.0200000000          2.4200000000  1  1  0          0.0000000000
        8.0600000000          2.4200000000  1  1  0          0.0000000000
        8.1000000000          2.4200000000  1  1  0          0.0000000000
        8.1400000000          2.4200000000  1  1  0          0.0000000000
        8.1800000000          2.4200000000  1  1  0          0.0000000000
        8.2200000000          2.4200000000  1  1  0          0.0000000000
        8.2600000000          2.4200000000  1  1  0          0.0000000000
        8.3000000000          2.4200000000  1  1  0          0.0000000000
        8.3400000000          2.4200000000  1  1  0          0.0000000000
        8.3800000000          2.4200000000  1  1  0          0.0000000000
        8.4200000000          2.4200000000  1  1  0          0.0000000000
        8.4600000000          2.4200000000  1  1  0          0.0000000000
        8.5000000000          2.4200000000  1  1  0          0.0000000000
        8.5400000000          2.4200000000  1  1  0          0.0000000000
        8.5800000000          2.4200000000  1  1  0          0.0000000000
        8.6200000000          2.4200000000  1  1  0          0.0000000000
        8.6600000000          2.4200000000  4  2  475          0.0021333333
        8.7000000000          2.4200000000  4  2  475          0.0021333333
        8.7400000000          2.4200000000  4  2  475          0.0021333333
        8.7800000000          2.4200000000  4  2  475          0.0021333333
        8.8200000000          2.4200000000  1  1  0          0.0000000000
        8.8600000000          2.4200000000  1  1  0          0.0000000000
        8.9000000000          2.4200000000  1  1  0          0.0000000000
        8.9400000000          2.4200000000  1  1  0          0.0000000000
        8.9800000000          2.4200000000  1  1  0          0.0000000000
        9.0200000000          2.4200000000  1  1  0          0.0000000000
        9.0600000000          2.4200000000  1  1  0          0.0000000000
        9.1000000000          2.4200000000  1  1  0          0.0000000000
        9.1400000000          2.4200000000  1  1  0          0.0000000000
        9.1800000000          2.4200000000  1  1  0          0.0000000000
        9.2200000000          2.4200000000  1  1  0          0.0000000000
        9.2600000000          2.4200000000  1  1  0          0.0000000000
        9.3000000000          2.4200000000  1  1  0          0.0000000000
        9.3400000000          2.4200000000  1  1  0          0.0000000000
        9.3800000000          2.4200000000  1  1  0          0.0000000000
        9.4200000000          2.4200000000  1  1  0          0.0000000000
        9.4600000000          2.4200000000  1  1  0          0.0000000000
        9.5000000000          2.4200000000  1  1  0          0.0000000000
        9.5400000000          2.4200000000  1  1  0          0.0000000000
        9.5800000000          2.4200000000  1  1  0          0.0000000000
        9.6200000000          2.4200000000  1  1  0          0.0000000000
        9.6600000000          2.4200000000  4  2  476          0.0021333333
        9.7000000000          2.4200000000  4  2  476          0.0021333333
        9.7400000000          2.4200000000  4  2  476          0.0021333333
        9.7800000000          2.4200000000  4  2  476          0.0021333333
        9.8200000000          2.4200000000  1  1  0          0.0000000000
        9.8600000000          2.4200000000  1  1  0          0.0000000000
        9.9000000000          2.4200000000  1  1  0          0.0000000000
        9.9400000000          2.4200000000  1  1  0          0.0000000000
        9.9800000000          2.4200000000  1  1  0          0.0000000000
        0.0200000000          2.4600000000  1  1  0          0.0000000000
        0.0600000000          2.4600000000  1  1  0          0.0000000000
        0.1000000000          2.4600000000  1  1  0          0.0000000000
        0.1400000000          2.4600000000  1  1  0          0.0000000000
        0.1800000000          2.4600000000  1  1  0          0.0000000000
        0.2200000000          2.4600000000  1  1  0          0.0000000000
        0.2600000000          2.4600000000  1  1  0          0.0000000000
        0.3000000000          2.4600000000  1  1  0          0.0000000000
        0.3400000000          2.4600000000  1  1  0          0.0000000000
        0.3800000000          2.4600000000  1  1  0          0.0000000000
        0.4200000000          2.4600000000  1  1  0          0.0000000000
        0.4600000000          2.4600000000  1  1  0          0.0000000000
        0.5000000000          2.4600000000  1  1  0          0.0000000000
        0.5400000000          2.4600000000  1  1  0          0.0000000000
        0.5800000000          2.4600000000  1  1  0          0.0000000000
        0.6200000000          2.4600000000  1  1  0          0.0000000000
        0.6600000000          2.4600000000  1  1  0          0.0000000000
        0.7000000000          2.4600000000  1  1  0          0.0000000000
        0.7400000000          2.4600000000  1  1  0          0.0000000000
        0.7800000000          2.4600000000  1  1  0          0.0000000000
        0.8200000000          2.4600000000  1  1  0          0.0000000000
        0.8600000000          2.4600000000  1  1  0          0.0000000000
        0.9000000000          2.4600000000  1  1  0          0.0000000000
        0.9400000000          2.4600000000  1  1  0          0.0000000000
        0.9800000000          2.4600000000  1  1  0          0.0000000000
        1.0200000000          2.4600000000  1  1  0          0.0000000000
        1.0600000000          2.4600000000  1  1  0          0.0000000000
        1.1000000000          2.4600000000  1  1  0          0.0000000000
        1.1400000000          2.4600000000  1  1  0          0.0000000000
        1.1800000000          2.4600000000  1  1  0          0.0000000000
        1.2200000000          2.4600000000  1  1  0          0.0000000000
        1.2600000000          2.4600000000  1  1  0          0.0000000000
        1.3000000000          2.4600000000  1  1  0          0.0000000000
        1.3400000000          2.4600000000  1  1  0          0.0000000000
        1.3800000000          2.4600000000  1  1  0          0.0000000000
        1.4200000000          2.4600000000  1  1  0          0.0000000000
        1.4600000000          2.4600000000  1  1  0          0.0000000000
        1.5000000000          2.4600000000  1  1  0          0.0000000000
        1.5400000000          2.4600000000  3  2  465          0.0033333333
        1.5800000000          2.4600000000  3  2  477          0.0048000000
        1.6200000000          2.4600000000  3  2  477          0.0048000000
        1.6600000000          2.4600000000  3  2  477          0.0048000000
        1.7000000000          2.4600000000  3  2  477          0.0048000000
        1.7400000000          2.4600000000  3  2  477          0.0048000000
        1.7800000000          2.4600000000  3  2  477          0.0048000000
        1.8200000000          2.4600000000  1  1  0          0.0000000000
        1.8600000000          2.4600000000  1  1  0          0.0000000000
        1.9000000000          2.4600000000  1  1  0          0.0000000000
        1.9400000000          2.4600000000  1  1  0          0.0000000000
        1.9800000000          2.4600000000  1  1  0          0.0000000000
        2.0200000000          2.4600000000  1  1  0          0.0000000000
        2.0600000000          2.4600000000  1  1  0          0.0000000000
        2.1000000000          2.4600000000  1  1  0          0.0000000000
        2.1400000000          2.4600000000  1  1  0          0.0000000000
        2.1800000000          2.4600000000  1  1  0          0.0000000000
        2.2200000000          2.4600000000  1  1  0          0.0000000000
        2.2600000000          2.4600000000  1  1  0          0.0000000000
        2.3000000000          2.4600000000  1  1  0          0.0000000000
        2.3400000000          2.4600000000  1  1  0          0.0000000000
        2.3800000000          2.4600000000  1  1  0          0.0000000000
        2.4200000000          2.4600000000  1  1  0          0.0000000000
        2.4600000000          2.4600000000  1  1  0          0.0000000000
        2.5000000000          2.4600000000  1  1  0          0.0000000000
        2.5400000000          2.4600000000  1  1  0          0.0000000000
        2.5800000000          2.4600000000  1  1  0          0.0000000000
        2.6200000000          2.4600000000  1  1  0          0.0000000000
        2.6600000000          2.4600000000  1  1  0          0.0000000000
        2.7000000000          2.4600000000  1  1  0          0.0000000000
        2.7400000000          2.4600000000  1  1  0          0.0000000000
        2.7800000000          2.4600000000  1  1  0          0.0000000000
        2.8200000000          2.4600000000  1  1  0          0.0000000000
        2.8600000000          2.4600000000  1  1  0          0.0000000000
        2.9000000000          2.4600000000  1  1  0          0.0000000000
        2.9400000000          2.4600000000  1  1  0          0.0000000000
        2.9800000000          2.4600000000  1  1  0          0.0000000000
        3.0200000000          2.4600000000  1  1  0          0.0000000000
        3.0600000000          2.4600000000  1  1  0          0.0000000000
        3.1000000000          2.4600000000  1  1  0          0.0000000000
        3.1400000000          2.4600000000  1  1  0          0.0000000000
        3.1800000000          2.4600000000  1  1  0          0.0000000000
        3.2200000000          2.4600000000  1  1  0          0.0000000000
        3.2600000000          2.4600000000  1  1  0          0.0000000000
        3.3000000000          2.4600000000  1  1  0          0.0000000000
        3.3400000000          2.4600000000  1  1  0          0.0000000000
        3.3800000000          2.4600000000  1  1  0          0.0000000000
        3.4200000000          2.4600000000  1  1  0          0.0000000000
        3.4600000000          2.4600000000  1  1  0          0.0000000000
        3.5000000000          2.4600000000  1  1  0          0.0000000000
        3.5400000000          2.4600000000  1  1  0          0.0000000000
        3.5800000000          2.4600000000  1  1  0          0.0000000000
        3.6200000000          2.4600000000  1  1  0          0.0000000000
        3.6600000000          2.4600000000  1  1  0          0.0000000000
        3.7000000000          2.4600000000  1  1  0          0.0000000000
        3.7400000000          2.4600000000  1  1  0          0.0000000000
        3.7800000000          2.4600000000  1  1  0          0.0000000000
        3.8200000000          2.4600000000  1  1  0          0.0000000000
